ItemID,LocationID,TransactionDate,TransferQuantity
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-11-27,-3.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-10-15,-3.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-08-28,-5.0
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-08-13,-5.0
a0W5700000OaJ2cEAF,a0XD000000D3A2WMAV,2019-08-19,0.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-08-27,-12.0
a0W5700000OaJ2cEAF,a0XD000000D3A2WMAV,2019-08-23,-2.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-08-30,6.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-08-15,-6.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-11-04,2.0
a0W5700000OaJ2cEAF,a0X5700000mB0JNEA0,2019-11-06,-2.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-11-20,-58.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-11-18,-40.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-11-18,35.0
a0W5700000MYVQOEA5,a0X5700000mB0JNEA0,2019-11-13,-1.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-10-24,-11.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-10-21,-3.0
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-10-22,-1.0
a0W5700000OaJ2cEAF,a0XD000000D3A2WMAV,2019-10-17,20.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-10-10,-5.0
a0W5700000MYVQOEA5,a0X57000019oxgJEAQ,2020-05-06,-108.0
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-06-22,-31.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-06-15,-5.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-06-11,-4.0
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-06-19,-9.0
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-08-30,-13.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-09-10,-9.0
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-10-04,-2.0
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-08-17,11.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-09-07,-9.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-09-11,-12.0
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-09-25,-2.0
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-08-08,-3.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-08-10,-13.0
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-09-17,-13.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-08-20,-6.0
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-10-03,-3.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-07-22,-6.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-07-16,-14.0
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-07-23,-8.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-07-16,-9.0
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-07-18,-6.0
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-07-02,-6.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-07-30,-23.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-07-03,-11.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-07-20,-9.0
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-07-17,-2.0
a0W5700000OaJ2cEAF,a0XD000000D3A2WMAV,2020-03-06,-1.0
a0W5700000MYVQOEA5,a0X57000019oxgJEAQ,2019-12-09,-200.0
a0W5700000OaJ2cEAF,a0XD000000D3A2WMAV,2019-12-13,0.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-12-13,-3.0
a0W5700000OaJ2cEAF,a0X5700001C7jz6EAB,2019-12-18,-2.0
a0W5700000OaJ2cEAF,a0XD000000D3A2WMAV,2019-12-24,-1.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-12-12,-3.0
a0W5700000MYVQOEA5,a0X5700000mB0JNEA0,2019-01-29,-2.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-02-05,-8.0
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-05-10,0.0
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-05-28,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-05-30,-13.0
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-06-26,-3.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-06-24,-8.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-03-12,-8.0
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-01-15,1.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-01-08,-7.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-04-30,-7.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-04-19,-14.0
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-04-16,-3.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-04-22,-6.0
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-09-19,0.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-09-17,-9.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-09-10,-3.0
a0W5700000OaJ2cEAF,a0XD000000D3A2WMAV,2019-09-04,-1.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-09-19,-3.0
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-05-29,-16.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-11-26,-2.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-11-06,-3.0
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-11-09,-2.0
a0W5700000OaJ2cEAF,a0XD000000D3A2WMAV,2019-08-29,-3.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-08-05,-3.0
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-08-19,-1.0
a0W5700000MYVQOEA5,a0X5700000mB0JNEA0,2019-11-14,-3.0
a0W5700000OaJ2cEAF,a0XD000000D3A2WMAV,2019-11-22,-42.0
a0W5700000OaJ2cEAF,a0X5700000mB0JNEA0,2019-11-04,-4.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-12-07,-6.0
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-12-11,-7.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-12-13,9.0
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2020-05-15,-226.0
a0W5700000MYVQOEA5,a0X57000019oxgdEAA,2020-05-20,-2.0
a0W5700000OaJ2cEAF,a0XD000000D3A2WMAV,2020-05-12,-8.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-06-26,-5.0
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-09-25,-3.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-09-17,-5.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-08-27,177.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-08-29,-12.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-08-21,-9.0
a0W5700000MYVQOEA5,a0X5700000mB0JNEA0,2018-09-18,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-08-13,-7.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-09-04,-19.0
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-07-09,-6.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-07-12,-8.0
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-07-09,-2.0
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-07-30,-4.0
a0W5700000OaJ2cEAF,a0X5700000mB0JNEA0,2019-07-15,-2.0
a0W5700000MYVQOEA5,a0X5700000mB0JNEA0,2019-07-15,-3.0
a0W5700000OaJ2cEAF,a0XD000000D3A2WMAV,2019-07-26,-2.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-07-10,-6.0
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-26,-1.0
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-08-01,-11.0
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-05,-1.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2020-03-10,71.0
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-12-13,-40.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-01-03,-6.0
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-01-11,-6.0
a0W5700000OaJ2cEAF,a0XD000000D3A2WMAV,2020-02-07,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-05-03,-10.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-06-11,-2.0
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-06-26,1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-06-05,-5.0
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-06-27,-1.0
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-03-13,0.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-03-08,-5.0
a0W5700000OaJ2cEAF,a0X57000019oxgdEAA,2020-01-09,-2.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-01-15,-1.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2020-01-14,-8.0
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-04-26,-1.0
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-04-02,3.0
a0W5700000MYVQOEA5,a0X57000011fDGvEAM,2019-04-02,-2.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-04-29,150.0
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-04-03,-8.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-09-09,-13.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-11-15,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-10-30,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-10-19,205.0
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-08-05,-1.0
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-08-30,-2.0
a0W5700000OaJ2cEAF,a0X5700000mB0JNEA0,2019-11-08,-5.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-11-05,-3.0
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-11-13,-4.0
a0W5700000MYVQOEA5,a0XD000000A1ghxMAB,2019-11-25,-2.0
a0W5700000OaJ2cEAF,a0XD000000D3A2WMAV,2019-11-07,-1.0
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-11-04,1.0
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-12-17,-1.0
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-12-27,7.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-10-14,-10.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-10-07,-10.0
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-10-24,0.0
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-10-28,-1.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-10-29,-5.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-06-21,-5.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-06-22,-2.0
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-08-28,-10.0
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-09-13,2.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-09-17,-6.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-09-14,-6.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-08-30,-7.0
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-09-12,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-08-24,-9.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-09-13,294.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-07-17,-16.0
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-07-02,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-07-12,-7.0
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-07-03,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-07-09,-4.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-07-15,-4.0
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-07-13,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-07-30,-18.0
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-17,-2.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-07-23,-32.0
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-12-26,-2.0
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2019-12-05,-108.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-01-22,-10.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-05-28,-5.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-05-10,-6.0
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-05-07,-4.0
a0W5700000MYVQOEA5,a0X5700000mB0JNEA0,2019-06-25,-5.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-06-26,-12.0
a0W5700000OaJ2cEAF,a0X5700000mB0JNEA0,2019-06-26,0.0
a0W5700000MYVQOEA5,a0X5700000mB0JNEA0,2019-06-27,-2.0
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-03-27,-3.0
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-01-10,0.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-02-12,-1.0
a0W5700000OaJ2cEAF,a0XD000000SKq1hMAD,2020-04-06,-50.0
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2020-04-18,1.0
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-04-24,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-04-05,-8.0
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-09-26,0.0
a0W5700000OaJ2cEAF,a0XD000000D3A2WMAV,2019-09-16,1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-09-26,-40.0
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-05-23,42.0
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-10-26,-2.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-08-26,-5.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-08-06,-1.0
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-11-21,-2.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-12-12,-6.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-10-09,-9.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-10-24,-4.0
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-10-03,0.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-10-15,-3.0
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-06-12,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-06-08,-10.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-08-27,-15.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-07-25,-11.0
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-07-31,1.0
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-07-19,-1.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-07-05,-9.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-07-12,297.0
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-20,-1.0
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-31,-2.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-07-16,-9.0
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-08-07,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-08-02,-2.0
a0W5700000MYVQOEA5,a0XD000000588bDMAQ,2020-03-10,-1.0
a0W5700000OaJ2cEAF,a0XD000000D3A2WMAV,2020-03-30,-1.0
a0W5700000OaJ2cEAF,a0X5700000mB0JNEA0,2019-12-04,-1.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-12-16,-8.0
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-05-31,-3.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-05-16,-8.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-06-04,-6.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-01-16,-7.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-01-14,-18.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-04-15,-6.0
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-04-09,-9.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-04-01,-20.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-04-02,-7.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-09-23,-7.0
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-09-03,-2.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-11-15,-3.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-11-02,-3.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-10-23,-19.0
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-08-21,-2.0
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2019-08-15,-200.0
a0W5700000OaJ2cEAF,a0X5700000mB0JNEA0,2019-08-16,0.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-08-27,-28.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-08-01,-6.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-08-07,-3.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-11-18,-10.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-11-19,16.0
a0W5700000OaJ2cEAF,a0XD000000D3A2WMAV,2019-11-04,-2.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-10-01,-12.0
a0W5700000OaJ2cEAF,a0XD000000D3A2WMAV,2019-10-10,-3.0
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-10-07,-4.0
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-10-08,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-10-03,-12.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-06-14,-11.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-09-26,-4.0
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-09-18,-3.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-08-31,-6.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-07-22,-5.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-07-11,-3.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-07-25,-9.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-03-03,-7.0
a0W5700000OaJ2cEAF,a0XD000000D3A2WMAV,2019-12-31,-3.0
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-01-29,0.0
a0W5700000OaJ2cEAF,a0X5700000mB0JNEA0,2020-02-28,-1.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-02-10,-11.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-02-12,-40.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-05-07,-16.0
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-05-20,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-06-27,-3.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-06-10,-11.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-03-29,-10.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-03-22,-7.0
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-01-21,-41.0
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-01-16,0.0
a0W5700000OaJ2cEAF,a0X57000019oxgJEAQ,2020-04-06,50.0
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-04-10,-2.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-04-18,-13.0
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-09-17,-1.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-09-15,-5.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-09-24,-4.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-11-16,-2.0
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-10-31,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-10-22,-4.0
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-08-29,-1.0
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-08-16,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-08-08,-6.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-12-14,-5.0
a0W5700000OaJ2cEAF,a0XD000000D3A2WMAV,2019-10-03,-2.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-10-17,-2.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-05-20,13.0
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-06-15,0.0
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-06-21,2.0
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-09-19,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-10-01,-4.0
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-09-10,-5.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-09-12,-25.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-10-02,-6.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-07-02,-6.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-07-17,-17.0
a0W5700000OaJ2cEAF,a0X5700000mB0JNEA0,2019-07-11,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-07-24,-5.0
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-07-03,0.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-07-06,-4.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-08-06,-76.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-07-02,-7.0
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-03-19,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-01-30,-2.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-05-19,-2.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-08-31,-1.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-02-26,-25.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-02-28,-7.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-05-11,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-07-10,-311.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-08-14,-1.0
a0W5700000MYVQOEA5,a0X57000018NbJPEA0,2018-10-17,-1.0
a0W5700000MYVQOEA5,a0X5700000mB0JNEA0,2018-10-17,7.0
a0W5700000MYVQOEA5,a0X5700000xnRgkEAE,2018-10-17,3.0
a0W5700000MYVQOEA5,a0X5700000xnRgfEAE,2018-10-17,4.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-10-17,-18.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-02-25,9.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-02-17,-14.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-04-29,-6.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2020-03-23,-11.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-04-08,-2.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-09-18,-1.0
a0W5700000MYVQOEA5,a0X57000011fDGvEAM,2019-03-22,-6.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-10-31,-1.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-02-27,-6.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-10-18,-1.0
a0W5700000OaJ2cEAF,a0X57000011fDGvEAM,2020-03-30,-2.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-01-30,-3.0
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2020-05-08,-8.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-11-01,-2.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-11-11,-2.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-10-28,-2.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-09-01,-26.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-10-11,-4.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-10-22,-11.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-03-25,-1.0
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2019-02-08,-4.0
a0W5700000MYVQOEA5,a0X5700000mB0JNEA0,2018-11-16,-1.0
